qry,chamber,url,comb_text,sc_relevance_score
Henry Cuellar,Rep,https://twitter.com/RepCuellar/status/1367845958671859712?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repcuellar/status/1367845958671859712?ref_src=twsrc^google|twcamp^serp|twgr^tweet the evidence is clear: americans need support. 
 
congress must deliver the #americanrescueplan act of 2021 & help workers, families, communities, & small businesses survive this pandemic.
morningconsult.com/2021â€¦",1
Henry Cuellar,Rep,https://riograndeguardian.com/cuellar-trumps-memo-about-undocumented-immigrants-was-designed-to-cause-confusion/,"cuellar: trump's memo about undocumented ... https://riograndeguardian.com/cuellar-trumps-memo-about-undocumented-immigrants-was-designed-to-cause-confusion/ â€œthe president's memo was a brazen violation of the rule of law. this is the way we have counted everyone for years and for him to change it, it is another a...more",1
Jaime Herrera Beutler,Rep,https://secure.actblue.com/donate/mj-lessthan1yr,"sen. cornyn's ratings are low - the tx senate race is close https://secure.actblue.com/donate/mj-lessthan1yr sen. john cornyn's approval ratings are underwater and polls show we can beat him. with 34% of voters undecided, this is anyone's race. chip in to help us reach voters! proud texan.",0
Jaime Herrera Beutler,Rep,https://twitter.com/HerreraBeutler/status/1347005938318848001,"jaime herrera beutler on twitter: ""my thoughts from dc ... https://twitter.com/herrerabeutler/status/1347005938318848001",1
Jaime Herrera Beutler,Rep,https://twitter.com/HerreraBeutler/status/1311354408039448576?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/herrerabeutler/status/1311354408039448576?ref_src=twsrc^google|twcamp^serp|twgr^tweet discharge petition update: as of now, we have received 148 signatures to bypass speaker pelosi and rush emergency relief to small businesses and workers. (1/2)",1
Jaime Herrera Beutler,Rep,https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/,"c(""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 1 day ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 21 hours ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 22 hours ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 37 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", 
""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 38 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 39 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 40 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 41 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", 
""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 42 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 43 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 44 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 45 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", 
""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 46 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "", ""jaime herrera beutler to host telephone town  | hall | kxro | Â· | 47 mins ago https://www.kxro.com/jaime-herrera-beutler-to-host-telephone-town-hall/  "")",1
Jaime Herrera Beutler,Rep,http://www.chronline.com/news/herrera-beutler-responds-to-portland-violence/article_f54c961e-eefb-11ea-bdd7-bb3c186c935c.html,"c(""herrera beutler responds to portland violence |  | news | chronline.com | centralia chronicle | Â· | 16 hours ago http://www.chronline.com/news/herrera-beutler-responds-to-portland-violence/article_f54c961e-eefb-11ea-bdd7-bb3c186c935c.html  "", ""herrera beutler responds to portland violence |  | news | chronline.com | centralia chronicle | Â· | 1 day ago http://www.chronline.com/news/herrera-beutler-responds-to-portland-violence/article_f54c961e-eefb-11ea-bdd7-bb3c186c935c.html  "")",1
Jaime Herrera Beutler,Rep,https://www.clarkcountytoday.com/news/league-of-women-voters-announce-jaime-herrera-beutler-carolyn-long-debate/,https://www.clarkcountytoday.com/news/league-of-women-voters-announce-jaime-herrera-beutler-carolyn-long-debate/,1
James Langevin,Rep,#,representative jim langevin # suggest an editunable to add this file. please check that it is a valid photo.unable to add this file. please check that it is a valid photo.,0
James Langevin,Rep,https://twitter.com/JimLangevin/status/1339268271649017863?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/jimlangevin/status/1339268271649017863?ref_src=twsrc^google|twcamp^serp|twgr^tweet join me at 1pm for an event with @techlawsec @auwcl exploring strategies on making supply chains more resilient, including recommendations from @cybersolarium. thank you to our moderator @jendaskal & @mayer_brown. www.wcl.american.edu/imâ€¦",1
James Langevin,Rep,https://twitter.com/JimLangevin/status/1372946319803834370?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/jimlangevin/status/1372946319803834370?ref_src=twsrc^google|twcamp^serp|twgr^tweet icymi: @irsgov has announced the tax deadline has been extended to may 17 to allow taxpayers more time to file & ensure a full refund. remember that filing electronically with direct deposit is the quickest way to get refunds & avoid paper-related delays.
www.abc6.com/irs-will-dâ€¦",1
James Langevin,Rep,"https://warwickonline.com/stories/congressional-candidate-criticizes-ri-delegation-over-silence-on-riots,154997","lancia criticizes ri delegation over silence ... https://warwickonline.com/stories/congressional-candidate-criticizes-ri-delegation-over-silence-on-riots,154997 â€œthe tactics being used by unidentified (u.s. department of homeland security) agents deployed in portland are profoundly troubling,â€ langevin wrote...more",1
James Langevin,Rep,https://twitter.com/JimLangevin/status/1304441639696502785?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/jimlangevin/status/1304441639696502785?ref_src=twsrc^google|twcamp^serp|twgr^tweet 1) 19 yrs ago, the horrific 9/11 attacks claimed the lives of nearly 3,000 americans & forever changed our nation. on the anniversary of this solemn day, we remember the victims of these heinous attacks, grieve w/ their loved ones, & salute the courageous first responders...",1
James Langevin,Rep,https://twitter.com/JimLangevin/status/1301237554935738368?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/jimlangevin/status/1301237554935738368?ref_src=twsrc^google|twcamp^serp|twgr^tweet americans do still need additional aid, & thatâ€™s why democrats moved quickly to help. a proposal has been on the table since may 15. itâ€™s unconscionable that the trump administration & senate republicans have held up vital help for the people for so long. 
www.washingtonpost.com/â€¦",1
Jan Schakowsky,Rep,https://twitter.com/janschakowsky/status/1370869972893847554?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/janschakowsky/status/1370869972893847554?ref_src=twsrc^google|twcamp^serp|twgr^tweet my latest weekly video update and newsletter is out.  are you getting the email updates? take a look here, and make sure you sign up using the link at the top of the newsletter. go.usa.gov/xsw5d",1
Jan Schakowsky,Rep,https://twitter.com/janschakowsky/status/1334598320795365377?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/janschakowsky/status/1334598320795365377?ref_src=twsrc^google|twcamp^serp|twgr^tweet happy birthday illinois! december 3, 1818, illinois was the 21st state admitted to the union! celebrate by exploring maps of the land of lincoln at the library of congress. there are photos, maps, birds eye views & more: go.usa.gov/x8nbg
#illinois #maps #libraryofcongress",1
Jan Schakowsky,Rep,https://www.journal-topics.com/articles/schakowsky-sangari-clash-over-social-security-trump/,"schakowsky, sangari clash over social security,  | trump | journal & topics | Â· | 17 hours ago https://www.journal-topics.com/articles/schakowsky-sangari-clash-over-social-security-trump/",1
Jan Schakowsky,Rep,https://www.politico.com/news/2021/01/08/illinois-lawmaker-hitler-comments-456596,"freshman lawmaker hit with colleagues' fury ... https://www.politico.com/news/2021/01/08/illinois-lawmaker-hitler-comments-456596 the audience she was addressing, schakowsky said, â€œis precisely the kind of crowd that i think would hear it and hear it as an affirmation o...more",1
Jan Schakowsky,Rep,https://chicago.suntimes.com/2021/1/6/22217876/illinois-rep-mary-miller-praises-hitler-rep-jan-schakowsky-calls-on-her-to-resign-at-trump-rally,"c(""after illinois rep. mary miller praises hitler at pro- | trump rally, rep. jan \nschakowsky calls on her to resign | chicago sun-times | Â· | 11 hours ago https://chicago.suntimes.com/2021/1/6/22217876/illinois-rep-mary-miller-praises-hitler-rep-jan-schakowsky-calls-on-her-to-resign-at-trump-rally  "", ""after illinois rep. mary miller praises hitler at pro- | trump rally, rep. jan \nschakowsky calls on her to resign | chicago sun-times | Â· | 1 day ago https://chicago.suntimes.com/2021/1/6/22217876/illinois-rep-mary-miller-praises-hitler-rep-jan-schakowsky-calls-on-her-to-resign-at-trump-rally  "", 
""after illinois rep. mary miller praises hitler at pro- | trump rally, rep. jan \nschakowsky calls on her to resign | chicago sun-times | Â· | 2 days ago https://chicago.suntimes.com/2021/1/6/22217876/illinois-rep-mary-miller-praises-hitler-rep-jan-schakowsky-calls-on-her-to-resign-at-trump-rally  "", ""after illinois rep. mary miller praises hitler at pro- | trump rally, rep. jan \nschakowsky calls on her to resign | chicago sun-times | Â· | 1 week ago https://chicago.suntimes.com/2021/1/6/22217876/illinois-rep-mary-miller-praises-hitler-rep-jan-schakowsky-calls-on-her-to-resign-at-trump-rally  ""
)",1
Jan Schakowsky,Rep,https://www.chicagotribune.com/sports/college/ct-college-athlete-bill-of-rights-20200923-kqiz675k3nc3lksyxgixcnda7y-story.html,https://www.chicagotribune.com/sports/college/ct-college-athlete-bill-of-rights-20200923-kqiz675k3nc3lksyxgixcnda7y-story.html,1
Jeff Duncan,Rep,http://www.windsorartcenter.org/,windsor art center http://www.windsorartcenter.org/,0
Jeff Duncan,Rep,https://twitter.com/RepJeffDuncan/status/1319441017049915392?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repjeffduncan/status/1319441017049915392?ref_src=twsrc^google|twcamp^serp|twgr^tweet you canâ€™t have it both ways â€“ you canâ€™t choose to report on the fake steele dossier and not the real hunter biden scandal.Â if you think you can have it both ways, you deserve to operate on your own dime.
www.foxnews.com/media/dâ€¦",1
Jeff Duncan,Rep,https://twitter.com/RepJeffDuncan/status/1314509657197678592?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/repjeffduncan/status/1314509657197678592?ref_src=twsrc^google|twcamp^serp|twgr^tweet congrats to my friends david beasley and gresham barrett over at the @wfp on being recognized for their outstanding work around the world. they make south carolina proud!,1
Jeff Duncan,Rep,https://twitter.com/RepJeffDuncan/status/1323608116651532289?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repjeffduncan/status/1323608116651532289?ref_src=twsrc^google|twcamp^serp|twgr^tweet for everything you need to know about the election today, visit the south carolina election commission website: 
www.scvotes.gov/",1
Jeff Duncan,Rep,https://kentstatesports.com/sports/baseball/roster/coaches/jeff-duncan/751,https://kentstatesports.com/sports/baseball/roster/coaches/jeff-duncan/751,0
Jeff Duncan,Rep,https://twitter.com/RepJeffDuncan/status/1349366759606931456?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repjeffduncan/status/1349366759606931456?ref_src=twsrc^google|twcamp^serp|twgr^tweet in jan. 2017, democrats who objected to electors included: mcgovern (a committee chair), waters (a committee chair), raskin (an impeachment manager), lee, jayapal, jackson lee, & grijalva. but now it only matters if thereâ€™s an r next to your name? 
www.cnn.com/2017/01/06/â€¦",1
Jerry McNerney,Rep,https://twitter.com/RepMcNerney/status/1351264456228171776?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repmcnerney/status/1351264456228171776?ref_src=twsrc^google|twcamp^serp|twgr^tweet dr. king led by serving others and as we continue to combat this pandemic and work to heal the divisions in our nation, serving our communities is what is needed most. #mlkday",1
Jerry McNerney,Rep,https://justfacts.votesmart.org/candidate/29474/jerry-mcnerney,"c(""jerry mcnerney - the voter's self defense system - vote smart https://justfacts.votesmart.org/candidate/29474/jerry-mcnerney  "", ""jerry mcnerney's political summary - the voter's self ... https://justfacts.votesmart.org/candidate/29474/jerry-mcnerney  "")",1
Jerry McNerney,Rep,https://www.pacific.edu/about-pacific/newsroom/2017/april-2017/congressman-jerry-mcnerney-visits-pacific-engineering-class.html,https://www.pacific.edu/about-pacific/newsroom/2017/april-2017/congressman-jerry-mcnerney-visits-pacific-engineering-class.html,1
Jerry McNerney,Rep,https://www.sacbee.com/news/politics-government/article248330650.html,"c(""growing group of california democrats ... https://www.sacbee.com/news/politics-government/article248330650.html rep. jerry mcnerney, d-calif., urged using the 25th amendment to â€œremove this dangerous man from office.â€ "", ""growing group of california democrats ... https://www.sacbee.com/news/politics-government/article248330650.html jerry mcnerney, d-calif., urged using the 25th amendment to â€œremove this dangerous man from office.â€ "")",1
Jerry McNerney,Rep,https://www.ballotready.org/ca/california-u-s-house-of-representatives-california-9th-congressional-district/jerry-mcnerney-1e556103-17f5-47ce-ae3f-20178e27bdc0,https://www.ballotready.org/ca/california-u-s-house-of-representatives-california-9th-congressional-district/jerry-mcnerney-1e556103-17f5-47ce-ae3f-20178e27bdc0,1
Jerry McNerney,Rep,https://www.cnbc.com/2021/02/22/capitol-riots-democrats-ask-tv-providers-about-role-in-spreading-misinformation.html,"democrats ask cable and streaming providers  | about their role in spreading 
misinformation ahead of capitol riot | cnbc | Â· | 1 day ago https://www.cnbc.com/2021/02/22/capitol-riots-democrats-ask-tv-providers-about-role-in-spreading-misinformation.html",1
Jim Himes,Rep,https://twitter.com/jahimes/status/1354480868069408769?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/jahimes/status/1354480868069408769?ref_src=twsrc^google|twcamp^serp|twgr^tweet i shall be telling this with a sigh
somewhere ages and ages hence:
two roads diverged in a wood, and iâ€”
i took the one less traveled by,
and that has made all the difference.
-r.f.",1
Jim Himes,Rep,https://twitter.com/jahimes?lang=hr,https://twitter.com/jahimes?lang=hr,1
Jim Himes,Rep,https://www.ctinsider.com/business/greenwichtime/article/Unacceptable-Anger-from-all-sides-as-15906759.php,"'unacceptable:' anger from all sides as ... https://www.ctinsider.com/business/greenwichtime/article/unacceptable-anger-from-all-sides-as-15906759.php â€œthis whole episode has become a story that is interesting to people, but it is not highlighting obvious deficiencies in the law,â€...more",1
Jim Himes,Rep,https://www.msnbc.com/deadline-white-house/watch/rep-himes-americans-know-the-president-is-a-liar-he-has-been-that-for-3-years-91103301565,"c(""rep. himes: â€˜americans know the president is a  | liar. he has been that for 3 \nÂ½ yearsâ€™ | msnbc news | Â· | 1 day ago https://www.msnbc.com/deadline-white-house/watch/rep-himes-americans-know-the-president-is-a-liar-he-has-been-that-for-3-years-91103301565  "", ""rep. himes: â€˜americans know the president is a  | liar. he has been that for 3 \nÂ½ yearsâ€™ | msnbc news | Â· | 14 hours ago https://www.msnbc.com/deadline-white-house/watch/rep-himes-americans-know-the-president-is-a-liar-he-has-been-that-for-3-years-91103301565  ""
)",1
Jim Himes,Rep,https://news.yahoo.com/rep-jim-himes-president-not-233938372.html,rep. jim himes: â€˜the president should not be  | presidentâ€™ | yahoo news | Â· | 19 hours ago https://news.yahoo.com/rep-jim-himes-president-not-233938372.html,1
Jim Himes,Rep,https://www.courant.com/politics/hc-pol-jim-himes-trump-impeachment-20190624-mnyx4n4pnjahrfsa7kekyisilu-story.html,https://www.courant.com/politics/hc-pol-jim-himes-trump-impeachment-20190624-mnyx4n4pnjahrfsa7kekyisilu-story.html,1
Jim Jordan,Rep,https://twitter.com/Jim_Jordan/status/1304826171482411008?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/jim_jordan/status/1304826171482411008?ref_src=twsrc^google|twcamp^serp|twgr^tweet president trumpâ€™s foreign policy wins:

-out of iran â€œdealâ€
-embassy in jerusalem
-isis defeated
-hostages home
-usmca
-israel/uae agreement
-serbia/kosovo agreement
-israel/bahrain agreement

imagine what else he could do if democrats didnâ€™t attack him at every turn.",1
Jim Jordan,Rep,https://dailystandard.com/archive/2020-10-07/stories/41457/ohio-4th-district-faceoff,"c(""ohio 4th district faceoff https://dailystandard.com/archive/2020-10-07/stories/41457/ohio-4th-district-faceoff â€œso my job on the committees that i've been assigned to â€‘ the oversight committee, the judiciary committee â€‘ is to protect your liberties, to expose corruption th...more "", ""ohio 4th district faceoff https://dailystandard.com/archive/2020-10-07/stories/41457/ohio-4th-district-faceoff â€œso my job on the committees that i've been assigned to â€‘ the oversight committee, the judiciary committee â€‘ is to protect your libertie...more "", 
""ohio 4th district faceoff https://dailystandard.com/archive/2020-10-07/stories/41457/ohio-4th-district-faceoff â€œpeople understand their rights are in jeopardy if democrats are in control,â€ jordan said. â€œthat's why you've got to elect republicans in 28 days or your righ...more "")",1
Jim Jordan,Rep,https://www.cnsnews.com/article/washington/melanie-arter/rep-jim-jordan-they-said-fake-dossier-real-now-theyre-saying-real,"c(""rep. jim jordan: they said the fake dossier is  | real; now they're saying the \nreal laptop, emails are fake | cnsnews.com | Â· | 1 day ago https://www.cnsnews.com/article/washington/melanie-arter/rep-jim-jordan-they-said-fake-dossier-real-now-theyre-saying-real  "", ""rep. jim jordan: they said the fake dossier is  | real; now they're saying the \nreal laptop, emails are fake | cnsnews.com | Â· | 2 days ago https://www.cnsnews.com/article/washington/melanie-arter/rep-jim-jordan-they-said-fake-dossier-real-now-theyre-saying-real  ""
)",1
Jim Jordan,Rep,https://www.washingtonexaminer.com/news/gop-rep-kinzinger-super-pac-trump-jordan-terrorists,". | adam kinzinger  | launches anti-trump  | pac, accusing jim  | jordan and others of 
being 'political terrorists' | . | 1 day ago https://www.washingtonexaminer.com/news/gop-rep-kinzinger-super-pac-trump-jordan-terrorists",1
Jim Jordan,Rep,https://www.cleveland.com/open/2020/11/trump-tweet-further-complicates-ohio-gov-mike-dewines-path-to-re-election-in-2022.html,"c(""trump tweet further complicates ohio gov. mike  | dewineâ€™s path to re-election \nin 2022 | cleveland.com | Â· | 3 days ago https://www.cleveland.com/open/2020/11/trump-tweet-further-complicates-ohio-gov-mike-dewines-path-to-re-election-in-2022.html  "", ""trump tweet further complicates ohio gov. mike  | dewineâ€™s path to re-election \nin 2022 | cleveland.com | Â· | 1 week ago https://www.cleveland.com/open/2020/11/trump-tweet-further-complicates-ohio-gov-mike-dewines-path-to-re-election-in-2022.html  "", 
""trump tweet further complicates ohio gov. mike  | dewineâ€™s path to re-election \nin 2022 | cleveland.com | Â· | 20 hours ago https://www.cleveland.com/open/2020/11/trump-tweet-further-complicates-ohio-gov-mike-dewines-path-to-re-election-in-2022.html  "", ""trump tweet further complicates ohio gov. mike  | dewineâ€™s path to re-election \nin 2022 | cleveland.com | Â· | 8 hours ago https://www.cleveland.com/open/2020/11/trump-tweet-further-complicates-ohio-gov-mike-dewines-path-to-re-election-in-2022.html  "", 
""trump tweet further complicates ohio gov. mike  | dewineâ€™s path to re-election \nin 2022 | cleveland.com | Â· | 1 day ago https://www.cleveland.com/open/2020/11/trump-tweet-further-complicates-ohio-gov-mike-dewines-path-to-re-election-in-2022.html  "", ""trump tweet further complicates ohio gov. mike  | dewineâ€™s path to re-election \nin 2022 | cleveland.com | Â· | 1 day ago https://www.cleveland.com/open/2020/11/trump-tweet-further-complicates-ohio-gov-mike-dewines-path-to-re-election-in-2022.html  ""
)",1
Jim Jordan,Rep,https://twitter.com/Jim_Jordan/status/1310666562970554368?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/jim_jordan/status/1310666562970554368?ref_src=twsrc^google|twcamp^serp|twgr^tweet todayâ€™s left:

-wants to fund planned parenthood with your tax dollars.

-wonâ€™t let you go to church, but will let you loot.

-attacks amy coney barrettâ€™s catholic faith.",1
Jodey Arrington,Rep,https://twitter.com/RepArrington/status/1349167557639593986?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reparrington/status/1349167557639593986?ref_src=twsrc^google|twcamp^serp|twgr^tweet thankful today and every day for our u.s. capitol police officers. they showed incredible bravery last wednesday as they protected the people's house. 
praying for the friends and families of officers sicknick and liebengood.",1
Jodey Arrington,Rep,https://kfyo.com/arrington-tells-biden-that-schools-should-reopen-or-lose-funds/,https://kfyo.com/arrington-tells-biden-that-schools-should-reopen-or-lose-funds/,1
Jodey Arrington,Rep,https://twitter.com/RepArrington/status/1369420242968055808?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reparrington/status/1369420242968055808?ref_src=twsrc^google|twcamp^serp|twgr^tweet the demsâ€™ pro act is certainly pro-union... and âŒanti-worker âŒanti-competition âŒanti-freedom.

talk is cheap. the american worker isnâ€™t buying their empty political rhetoric.",1
Jodey Arrington,Rep,https://www.bigcountryhomepage.com/election/big-country-congressman-jodey-arrington-to-object-electoral-votes-for-president-biden/,"big country congressman jodey arrington to  | object electoral votes for 
president biden | bigcountryhomepage.com | Â· | 20 hours ago https://www.bigcountryhomepage.com/election/big-country-congressman-jodey-arrington-to-object-electoral-votes-for-president-biden/",1
Jodey Arrington,Rep,https://twitter.com/RepArrington/status/1346936590128570369?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/reparrington/status/1346936590128570369?ref_src=twsrc^google|twcamp^serp|twgr^tweet todayâ€™s violence and lawlessness was completely unacceptable and undermined both peaceful protest and our efforts to voice legitimate objections to this election. grateful to our law enforcement.,1
Jodey Arrington,Rep,https://twitter.com/RepArrington/status/1375550586242875392?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reparrington/status/1375550586242875392?ref_src=twsrc^google|twcamp^serp|twgr^tweet encouraging people to cross the border illegally is not humane. drug cartelsâ€”who abuse poor, vulnerable peopleâ€”are being enriched and empowered.

biden needs to own up to this self-inflicted catastrophe and secure the border!",1
Joe Kennedy III,Rep,https://twitter.com/joekennedy/status/1300630802057826305?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/joekennedy/status/1300630802057826305?ref_src=twsrc^google|twcamp^serp|twgr^tweet vote.,1
Joe Kennedy III,Rep,https://twitter.com/joekennedy/status/1374798664934305796?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/joekennedy/status/1374798664934305796?ref_src=twsrc^google|twcamp^serp|twgr^tweet congratulations madam mayor @kim_janey! wishing you luck on this historic day and excited to see you lead. www.nytimes.com/2021/03â€¦,1
Joe Kennedy III,Rep,https://www.baynews9.com/fl/tampa/ap-online/2020/10/16/joe-kennedy-iii-senate-campaign-improperly-spent-15m,"joe kennedy iii: senate campaign improperly ... https://www.baynews9.com/fl/tampa/ap-online/2020/10/16/joe-kennedy-iii-senate-campaign-improperly-spent-15m â€œafter an internal review, i believe it was an honest mistake by those involved, resulting from misinformation, not malinte...more",1
Joe Kennedy III,Rep,https://www.boston.com/news/local-news/2021/02/23/healey-kennedy-valentino-capobianco-sexual-misconduct-allegations,"c(""boston.com | . | ag healey, joe  | kennedy drop support  | of valentino  | capobianco after sexual \nmisconduct allegations | . | 16 hours ago https://www.boston.com/news/local-news/2021/02/23/healey-kennedy-valentino-capobianco-sexual-misconduct-allegations  "", ""boston.com | . | ag healey, joe  | kennedy drop support  | of valentino  | capobianco after sexual \nmisconduct allegations | . | 1 day ago https://www.boston.com/news/local-news/2021/02/23/healey-kennedy-valentino-capobianco-sexual-misconduct-allegations  "", 
""ag healey, joe kennedy drop support of  | valentino capobianco after sexual \nmisconduct allegations | boston.com | Â· | 1 day ago https://www.boston.com/news/local-news/2021/02/23/healey-kennedy-valentino-capobianco-sexual-misconduct-allegations  "", ""ag healey, joe kennedy drop support of  | valentino capobianco after sexual \nmisconduct allegations | boston.com | Â· | 2 days ago https://www.boston.com/news/local-news/2021/02/23/healey-kennedy-valentino-capobianco-sexual-misconduct-allegations  ""
)",1
Joe Kennedy III,Rep,https://theintercept.com/2020/08/18/joe-kennedy-ed-markey-democrats-republicans/,https://theintercept.com/2020/08/18/joe-kennedy-ed-markey-democrats-republicans/,1
Joe Kennedy III,Rep,https://twitter.com/joekennedy/status/1376193406033100804?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/joekennedy/status/1376193406033100804?ref_src=twsrc^google|twcamp^serp|twgr^tweet hateful and wrong. www.pbs.org/newshour/poâ€¦,1
John B. Larson,Rep,https://twitter.com/RepJohnLarson/status/1372622956803788809?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repjohnlarson/status/1372622956803788809?ref_src=twsrc^google|twcamp^serp|twgr^tweet congratulations @xavierbecerra! as my colleague on the @waysmeanscmte and vice chair when i was chair of @housedemocrats i witnessed firsthand as he fought tirelessly to expand affordable health care to americans.

i know heâ€™ll be a fierce leader as secretary of @hhsgov.",1
John B. Larson,Rep,https://auburnpub.com/news/national/govt-and-politics/profane-messages-briefly-mar-congressional-debate/article_855b4fd5-2ec0-557a-aab0-9c6c1783d3ee.html,"profane messages briefly mar congressional ... https://auburnpub.com/news/national/govt-and-politics/profane-messages-briefly-mar-congressional-debate/article_855b4fd5-2ec0-557a-aab0-9c6c1783d3ee.html â€œthis type of hatred has no place in connecticut,â€ larson said in a statement.",0
John B. Larson,Rep,https://twitter.com/RepJohnLarson/status/1331024737644908544?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repjohnlarson/status/1331024737644908544?ref_src=twsrc^google|twcamp^serp|twgr^tweet testing is one of our strongest tools in containing the spread of #covid19. symptoms or not, knowing your status helps keep others safe. testing is free and widely available across connecticut. find a location here.
www.211ct.org/search?teâ€¦",1
John B. Larson,Rep,https://www.courant.com/politics/hc-pol-rosa-delauro-elevated-appropriations-chair-20201203-mw5m3i5w6nhlro6mwn54cqhyki-story.html,"rosa delauro selected as chair of powerful ... https://www.courant.com/politics/hc-pol-rosa-delauro-elevated-appropriations-chair-20201203-mw5m3i5w6nhlro6mwn54cqhyki-story.html â€œto have senior leadership from the region is an extraordinary thing for connecticut and for (new england) in general,â€...more",1
John B. Larson,Rep,https://history.house.gov/People/Detail/17292,https://history.house.gov/people/detail/17292,1
John B. Larson,Rep,https://www.youtube.com/watch?v=VIeQt7deJ2A,https://www.youtube.com/watch?v=vieqt7dej2a,1
John Curtis,Rep,http://www.med.umich.edu/,"dr. jeffrey l. curtis, md http://www.med.umich.edu/",0
John Curtis,Rep,https://crescentcitysports.com/acadiana-overcomes-storm-deficit-to-down-john-curtis-21-13/,"c(""acadiana overcomes storm, deficit to down john  | curtis, 21-13 | crescent city sports | Â· | 17 hours ago https://crescentcitysports.com/acadiana-overcomes-storm-deficit-to-down-john-curtis-21-13/  "", ""crescent city sports | . | acadiana overcomes  | storm, deficit to down  | john curtis, 21-13 | . | 17 hours ago https://crescentcitysports.com/acadiana-overcomes-storm-deficit-to-down-john-curtis-21-13/  "", ""acadiana overcomes storm, deficit to down john  | curtis, 21-13 | crescent city sports | Â· | 2 days ago https://crescentcitysports.com/acadiana-overcomes-storm-deficit-to-down-john-curtis-21-13/  "", 
""acadiana overcomes storm, deficit to down john  | curtis, 21-13 | crescent city sports | Â· | 1 day ago https://crescentcitysports.com/acadiana-overcomes-storm-deficit-to-down-john-curtis-21-13/  "")",0
